Fonte:CovidSus
Autor:Datasus
DataGerado:07/07/2020



regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;30/05/2020;22;3278;0;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;31/05/2020;23;3278;0;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;01/06/2020;23;3278;0;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;02/06/2020;23;3278;0;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;03/06/2020;23;3278;0;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;04/06/2020;23;3278;0;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;05/06/2020;23;3278;0;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;06/06/2020;23;3278;0;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;07/06/2020;24;3278;0;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;08/06/2020;24;3278;2;2;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;09/06/2020;24;3278;2;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;10/06/2020;24;3278;2;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;11/06/2020;24;3278;2;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;12/06/2020;24;3278;4;2;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;13/06/2020;24;3278;4;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;14/06/2020;25;3278;4;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;15/06/2020;25;3278;4;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;16/06/2020;25;3278;4;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;17/06/2020;25;3278;7;3;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;18/06/2020;25;3278;7;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;19/06/2020;25;3278;7;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;20/06/2020;25;3278;9;2;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;21/06/2020;26;3278;9;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;22/06/2020;26;3278;9;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;23/06/2020;26;3278;9;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;24/06/2020;26;3278;9;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;25/06/2020;26;3278;9;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;26/06/2020;26;3278;11;2;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;27/06/2020;26;3278;11;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;28/06/2020;27;3278;11;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;29/06/2020;27;3278;11;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;30/06/2020;27;3278;11;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;01/07/2020;27;3278;11;0;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;02/07/2020;27;3278;15;4;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;03/07/2020;27;3278;18;3;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;04/07/2020;27;3278;19;1;0;0;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;05/07/2020;28;3278;24;5;1;1;;;0
Centro-Oeste;MT;Nova Marilândia;51;510885;51007;MEDIO NORTE MATOGROSSENSE;06/07/2020;28;3278;24;0;0;-1;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;27/03/2020;13;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;28/03/2020;13;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;29/03/2020;14;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;30/03/2020;14;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;31/03/2020;14;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;01/04/2020;14;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;02/04/2020;14;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;03/04/2020;14;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;04/04/2020;14;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;05/04/2020;15;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;06/04/2020;15;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;07/04/2020;15;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;08/04/2020;15;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;09/04/2020;15;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;10/04/2020;15;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;11/04/2020;15;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;12/04/2020;16;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;13/04/2020;16;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;14/04/2020;16;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;15/04/2020;16;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;16/04/2020;16;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;17/04/2020;16;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;18/04/2020;16;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;19/04/2020;17;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;20/04/2020;17;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;21/04/2020;17;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;22/04/2020;17;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;23/04/2020;17;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;24/04/2020;17;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;25/04/2020;17;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;26/04/2020;18;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;27/04/2020;18;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;28/04/2020;18;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;29/04/2020;18;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;30/04/2020;18;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;01/05/2020;18;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;02/05/2020;18;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;03/05/2020;19;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;04/05/2020;19;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;05/05/2020;19;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;06/05/2020;19;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;07/05/2020;19;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;08/05/2020;19;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;09/05/2020;19;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;10/05/2020;20;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;11/05/2020;20;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;12/05/2020;20;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;13/05/2020;20;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;14/05/2020;20;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;15/05/2020;20;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;16/05/2020;20;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;17/05/2020;21;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;18/05/2020;21;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;19/05/2020;21;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;20/05/2020;21;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;21/05/2020;21;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;22/05/2020;21;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;23/05/2020;21;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;24/05/2020;22;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;25/05/2020;22;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;26/05/2020;22;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;27/05/2020;22;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;28/05/2020;22;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;29/05/2020;22;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;30/05/2020;22;8641;0;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;31/05/2020;23;8641;1;1;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;01/06/2020;23;8641;1;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;02/06/2020;23;8641;1;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;03/06/2020;23;8641;1;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;04/06/2020;23;8641;1;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;05/06/2020;23;8641;1;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;06/06/2020;23;8641;1;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;07/06/2020;24;8641;1;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;08/06/2020;24;8641;1;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;09/06/2020;24;8641;1;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;10/06/2020;24;8641;1;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;11/06/2020;24;8641;3;2;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;12/06/2020;24;8641;3;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;13/06/2020;24;8641;3;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;14/06/2020;25;8641;3;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;15/06/2020;25;8641;3;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;16/06/2020;25;8641;4;1;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;17/06/2020;25;8641;4;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;18/06/2020;25;8641;4;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;19/06/2020;25;8641;4;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;20/06/2020;25;8641;5;1;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;21/06/2020;26;8641;5;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;22/06/2020;26;8641;7;2;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;23/06/2020;26;8641;7;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;24/06/2020;26;8641;7;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;25/06/2020;26;8641;7;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;26/06/2020;26;8641;7;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;27/06/2020;26;8641;7;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;28/06/2020;27;8641;7;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;29/06/2020;27;8641;7;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;30/06/2020;27;8641;7;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;01/07/2020;27;8641;7;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;02/07/2020;27;8641;7;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;03/07/2020;27;8641;7;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;04/07/2020;27;8641;8;1;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;05/07/2020;28;8641;8;0;0;0;;;0
Centro-Oeste;MT;Nova Maringá;51;510890;51004;CENTRO NORTE;06/07/2020;28;8641;8;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;27/03/2020;13;9178;0;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;28/03/2020;13;9178;1;1;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;29/03/2020;14;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;30/03/2020;14;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;31/03/2020;14;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;01/04/2020;14;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;02/04/2020;14;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;03/04/2020;14;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;04/04/2020;14;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;05/04/2020;15;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;06/04/2020;15;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;07/04/2020;15;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;08/04/2020;15;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;09/04/2020;15;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;10/04/2020;15;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;11/04/2020;15;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;12/04/2020;16;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;13/04/2020;16;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;14/04/2020;16;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;15/04/2020;16;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;16/04/2020;16;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;17/04/2020;16;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;18/04/2020;16;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;19/04/2020;17;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;20/04/2020;17;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;21/04/2020;17;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;22/04/2020;17;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;23/04/2020;17;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;24/04/2020;17;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;25/04/2020;17;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;26/04/2020;18;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;27/04/2020;18;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;28/04/2020;18;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;29/04/2020;18;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;30/04/2020;18;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;01/05/2020;18;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;02/05/2020;18;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;03/05/2020;19;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;04/05/2020;19;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;05/05/2020;19;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;06/05/2020;19;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;07/05/2020;19;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;08/05/2020;19;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;09/05/2020;19;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;10/05/2020;20;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;11/05/2020;20;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;12/05/2020;20;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;13/05/2020;20;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;14/05/2020;20;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;15/05/2020;20;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;16/05/2020;20;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;17/05/2020;21;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;18/05/2020;21;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;19/05/2020;21;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;20/05/2020;21;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;21/05/2020;21;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;22/05/2020;21;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;23/05/2020;21;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;24/05/2020;22;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;25/05/2020;22;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;26/05/2020;22;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;27/05/2020;22;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;28/05/2020;22;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;29/05/2020;22;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;30/05/2020;22;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;31/05/2020;23;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;01/06/2020;23;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;02/06/2020;23;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;03/06/2020;23;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;04/06/2020;23;9178;1;0;0;0;;;0
Centro-Oeste;MT;Nova Monte Verde;51;510895;51001;ALTO TAPAJOS;05/06/2020;23;9178;1;0;0;0;;;0
